,0,1,2,3,4
0,"[['AQU', 1998, 10, 28, '1', '3', 'CURVY IMAGE', '6', 'DYNABILITY', '2', ""ALYDAR'S JET""], ['AQU', 1998, 10, 28, '2', '3', 'MILLIONDOLLARSMILE', '8', 'THIS BLISS', '2', 'DOUBLE COVERAGE'], ['AQU', 1998, 10, 28, '3', '6', 'ROOK', '2', 'ALEXTHETHIRD', '8', 'LITTLE GHAZI'], ['AQU', 1998, 10, 28, '4', '2', 'WAPO', '4', 'AUNT EVIE', '8', 'WINTER BID'], ['AQU', 1998, 10, 28, '5', '8', 'FUNNY TOY (ARG)', '6', 'KANE KATI', '1', 'MT. ARROW'], ['AQU', 1998, 10, 28, '6', '6', 'RUBY RUBLES', '5', 'GRAN DAMA', '4', 'BUFFALO SUE'], ['AQU', 1998, 10, 28, '7', '5', 'EXCHANGE PLACE', '2', 'MISSISSIPPI QUEEN', '4', 'SPY HOPPING'], ['AQU', 1998, 10, 28, '8', '2', 'EARLY WARNING', '8', 'DEPUTY DIAMOND', '5', 'GULLIVER'], ['AQU', 1998, 10, 28, '9', '4', 'JET BLACK', '12', 'SKYWICK', '8', 'TRUTH VALUE']]","[['$2 Exacta', '3-6', 'Refunds: ', 'None'], ['$2 D/Double', '3/3', '$2 Exacta', '3-8', '$2 Quinella', '3-8', 'Refunds: ', 'None'], ['$2 Exacta', '6-2', 'Refunds: ', '5'], ['$2 Exacta', '2-4', '$2 Trifecta', '2-4-8', '$2 Pick 3', '3/6/5', '$2 Pick 3', '3/6/2', '$2 Quinella', '2-4', 'Refunds: ', '1,5,12,13,14,15'], ['4th', '1a', 'PERSIAN SPY', '$2 Exacta', '8-6', '$2 Trifecta', '8-6-1', 'Refunds: ', '4'], ['$2 Exacta', '6-5', 'Refunds: ', 'None'], ['$2 Exacta', '5-2', '$2 Trifecta', '5-2-4', 'Refunds: ', '1,7,9,10,11'], ['$2 Exacta', '2-8', '$2 Trifecta', '2-8-5', '$2 Pick 3', '6/7/2', '$2 Pick 3', '6/5/2', 'Refunds: ', '3,9'], ['4th', '10', 'SHAVAMIRA', '$2 D/Double', '2/4', '$2 Exacta', '4-12', '$2 Trifecta', '4-12-8', '$2 Superfecta', '4-12-8-10', 'Refunds: ', 'None']]","[['6.30', '3.80', '3.00', '5.90', '4.30', '5.00'], ['14.00', '4.80', '3.10', '3.40', '2.60', '3.00'], ['6.50', '3.40', '2.40', '3.50', '2.20', '2.20'], ['6.20', '5.10', '2.80', '67.00', '11.60', '2.10'], ['16.00', '7.70', '3.50', '6.30', '3.90', '3.10'], ['11.40', '5.60', '4.80', '9.50', '8.00', '11.40'], ['9.20', '4.40', '2.90', '3.50', '2.40', '2.50'], ['16.40', '6.60', '5.30', '3.10', '3.40', '7.30'], ['25945.00', '332.50'], ['20.40', '11.00', '6.40', '14.60', '9.00', '5.70']]","[['34.60'], ['41.20', '33.40', '12.80'], ['17.80'], ['234.50', '477.00', '34.60', '95.00', '176.50'], ['3.10', '109.00', '343.00'], ['103.50'], ['28.00', '83.00'], ['43.40', '747.00', '145.00', '595.00'], [], ['204.50', '289.50', '1750.00', '12349.00']]","[(['$2 Pick 6', '6/2/8/6/5/2', '6 of 6', '5 of 6', '(No carryover)'], <table bgcolor=""FF,FF,FF"" border=""0"">\\n<tr>\\n<td><b>$2 Pick 6</b></td>\\n<td align=""CENTER"" colspan=""3""><b>6/2/8/6/5/2</b></td>\\n<td align=""CENTER""><b>6 of 6</b></td>\\n<td align=""RIGHT"">25945.00</td>\\n</tr>\\n<tr>\\n<td align=""CENTER"" colstart=""5""><b>5 of 6</b></td>\\n<td align=""RIGHT"">332.50</td>\\n</tr>\\n<tr>\\n<td colspan=""2"" colstart=""5""><b>(No carryover)</b></td>\\n</tr>\\n</table>)]"
1,"[['AQU', 1998, 10, 29, '1', '1a', 'CRITICS ACCLAIM', '5', 'LA BELLE CHANTAL', '7', 'BARBARA J. D.'], ['AQU', 1998, 10, 29, '2', '6', 'STORM IMP', '7', 'CHUG BUD', '5', 'SHESBIG'], ['AQU', 1998, 10, 29, '3', '1', 'BETTER THAN HONOUR', '1a', 'SIGN OF COURAGE', '6', 'FORTUNE COOKIE'], ['AQU', 1998, 10, 29, '4', '5', 'BUNDLING', '7', 'NEW YORK RAINBOW', '1', ""KATIES' CHANCE""], ['AQU', 1998, 10, 29, '5', '10', 'SANFORD SAM', '12', 'TATTLER', '2', 'DOUBLE BOW WOW'], ['AQU', 1998, 10, 29, '6', '5', 'LE MISTRAL', '4', 'MENACE THE DENNIS', '1a', 'SEPARATED LOVE'], ['AQU', 1998, 10, 29, '7', '6', 'PHONE THE KING', '1a', 'PERRY JAMES', '3', 'WELL NOTED'], ['AQU', 1998, 10, 29, '8', '1', 'BRAC DRIFTER', '8', 'COTTON HOUSE BAY', '4', ""DUKE'S CHEROKEE""], ['AQU', 1998, 10, 29, '9', '3', 'HANDEL', '5', 'TRES', '4', 'WINWITHWALKER']]","[['4th', '1', 'BALLY DUFF DANCER', '$2 Exacta', '1-5', 'Refunds: ', '2,8,9,10,11,12,13,'], ['4th', '1a', 'TOWER OF HOPE', '$2 D/Double', '1/6', '$2 Exacta', '6-7', '$2 Quinella', '6-7', 'Refunds: ', '4'], ['4th', '3', 'POWERFUL PACKAGE', '$2 Exacta', '1-6', 'Refunds: ', 'None'], ['$2 Exacta', '5-7', '$2 Trifecta', '5-7-1', '$2 Pick 3', '6/1/5', '$2 Quinella', '5-7', 'Refunds: ', '10,12,13'], ['$2 Exacta', '10-12', '$2 Trifecta', '10-12-2', 'Refunds: ', 'None'], ['4th', '3', 'JACSONZAC', '$2 Exacta', '5-4', 'Refunds: ', '7,8,9,10'], ['4th', '1', 'BACK RING AL', '$2 Exacta', '6-1', '$2 Trifecta', '6-1-3', 'Refunds: ', '4'], ['$2 Exacta', '1-8', '$2 Trifecta', '1-8-4', '$2 Pick 3', '5/6/1', 'Refunds: ', 'None'], ['4th', '6', 'CLEARANCE SAIL', '$2 D/Double', '1/3', '$2 Exacta', '3-5', '$2 Trifecta', '3-5-4', '$2 Superfecta', '3-5-4-6', 'Refunds: ', 'None']]","[['3.60', '2.20', '2.10', '2.30', '2.20', '3.70'], ['12.60', '6.70', '4.00', '12.20', '7.00', '4.10'], ['2.70', '2.50', '2.10', '2.70', '2.50', '2.10'], ['7.30', '4.20', '3.20', '5.00', '3.50', '9.50'], ['3.70', '2.80', '2.30', '7.30', '5.90', '2.70'], ['9.80', '5.00', '2.20', '5.10', '2.20', '2.10'], ['19.40', '5.90', '2.60', '3.20', '2.10', '2.30'], ['5.90', '3.30', '2.80', '3.30', '2.50', '5.60'], ['4501.00', '53.50'], ['9.00', '5.20', '3.50', '21.20', '6.60', '4.10']]","[['3.60', '2.20', '2.10', '6.70'], ['26.40', '116.50', '61.00'], ['2.10', '28.60'], ['28.80', '568.00', '74.50', '18.20'], ['40.20', '158.50'], ['37.60'], ['3.20', '2.10', '65.50', '170.00'], ['18.40', '261.50', '371.50'], [], ['36.00', '158.00', '881.00', '7881.00']]","[(['$2 Pick 6', '1/5,10,12,13/10/5/6/1', '6 of 6', '5 of 6', '(No carryover)'], <table bgcolor=""FF,FF,FF"" border=""0"">\\n<tr>\\n<td><b>$2 Pick 6</b></td>\\n<td align=""CENTER"" colspan=""3""><b>1/5,10,12,13/10/5/6/1</b></td>\\n<td align=""CENTER""><b>6 of 6</b></td>\\n<td align=""RIGHT"">4501.00</td>\\n</tr>\\n<tr>\\n<td align=""CENTER"" colstart=""5""><b>5 of 6</b></td>\\n<td align=""RIGHT"">53.50</td>\\n</tr>\\n<tr>\\n<td colspan=""2"" colstart=""5""><b>(No carryover)</b></td>\\n</tr>\\n</table>)]"
2,"[['AQU', 1998, 10, 30, '1', '4', 'DR. CHABOT', '2', 'ESPRESSO', '7', 'ITSALIKEATHISA'], ['AQU', 1998, 10, 30, '2', '1', 'MAWHUB', '7', 'CZAR ZARB', '6', 'NO MORE JEFF'], ['AQU', 1998, 10, 30, '3', '3', 'LATE CARSON', '4', 'ROBIN GOODFELLOW', '1', 'STRIKE IT LUCKY'], ['AQU', 1998, 10, 30, '4', '5', 'BIG NEWS', '9', 'SUPERNAL', '6', 'ALL NET JOE'], ['AQU', 1998, 10, 30, '5', '5', 'RETIRING DON', '8', 'SAMPSON', '6', 'SULTRY KNIGHT'], ['AQU', 1998, 10, 30, '6', '1', 'COMIC PROSPECT', '3', 'GHOST RANSOM', '2', ""MARK'S MANE MAN""], ['AQU', 1998, 10, 30, '7', '7', 'SOLAR COLONY', '4', 'ALL HAT', '10', 'CANDLEINTHEDARK'], ['AQU', 1998, 10, 30, '8', '8', 'WILDFAREL', '4', 'COUNT ON STEVE', '7', 'BOSTON BROKER'], ['AQU', 1998, 10, 30, '9', '4', 'HIP HAPPY HIP', '10', 'SLICE OF LIGHT', '9', 'BEAU COUP']]","[['$2 Exacta', '4-2', 'Refunds: ', '3'], ['$2 D/Double', '4/1', '$2 Exacta', '1-7', '$2 Quinella', '1-7', 'Refunds: ', 'None'], ['$2 Exacta', '3-4', 'Refunds: ', 'None'], ['$2 Exacta', '5-9', '$2 Trifecta', '5-9-6', '$2 Pick 3', '1/3/5', '$2 Quinella', '5-9', 'Refunds: ', '13,14,15'], ['$2 Exacta', '5-8', '$2 Trifecta', '5-8-6', 'Refunds: ', '3,11,12,13,14,15'], ['$2 Exacta', '1-3', 'Refunds: ', 'None'], ['$2 Exacta', '7-4', '$2 Trifecta', '7-4-10', 'Refunds: ', '2,11,12,13'], ['$2 Exacta', '8-4', '$2 Trifecta', '8-4-7', '$2 Pick 3', '1/7/8', 'Refunds: ', 'None'], ['4th', '5', 'REMEMBER CASS', '$2 D/Double', '8/4', '$2 Exacta', '4-10', '$2 Trifecta', '4-10-9', '$2 Superfecta', '4-10-9-5', 'Refunds: ', 'None']]","[['6.70', '3.50', '3.30', '6.00', '4.40', '8.70'], ['31.40', '7.20', '5.00', '2.90', '2.50', '4.00'], ['6.20', '3.70', '2.50', '5.20', '2.90', '2.50'], ['6.40', '3.90', '3.80', '16.60', '10.40', '5.50'], ['5.10', '4.00', '2.60', '13.60', '4.80', '2.50'], ['7.80', '4.90', '3.20', '6.80', '3.40', '4.20'], ['10.60', '5.00', '3.00', '6.30', '3.50', '2.50'], ['6.30', '3.90', '3.20', '21.40', '10.00', '5.70'], ['2179.00', '53.00'], ['8.30', '4.10', '3.60', '6.30', '4.10', '8.10']]","[['26.40'], ['75.00', '64.00', '21.60'], ['24.20'], ['117.00', '777.00', '392.50', '94.00'], ['79.00', '177.00'], ['63.00'], ['49.00', '153.50'], ['139.50', '1051.00', '141.00'], [], ['25.20', '44.40', '397.00', '936.00']]","[(['$2 Pick 6', '3/5,13,14,15/3,5,11,12,13,14,15/1/7/8', '6 of 6', '5 of 6', '(No carryover)'], <table bgcolor=""FF,FF,FF"" border=""0"">\\n<tr>\\n<td><b>$2 Pick 6</b></td>\\n<td align=""CENTER"" colspan=""3""><b>3/5,13,14,15/3,5,11,12,13,14,15/1/7/8</b></td>\\n<td align=""CENTER""><b>6 of 6</b></td>\\n<td align=""RIGHT"">2179.00</td>\\n</tr>\\n<tr>\\n<td align=""CENTER"" colstart=""5""><b>5 of 6</b></td>\\n<td align=""RIGHT"">53.00</td>\\n</tr>\\n<tr>\\n<td colspan=""2"" colstart=""5""><b>(No carryover)</b></td>\\n</tr>\\n</table>)]"
3,"[['AQU', 1998, 10, 31, '1', '4', 'SILVER KIPPER', '2', 'VALID VICTOR', '6', 'OHSAY DELSAY'], ['AQU', 1998, 10, 31, '2', '7', '', '1', '', '4', ''], ['AQU', 1998, 10, 31, '3', '3', 'CAJUN SEASON', '4', 'FREEREPLY', '2', 'FRIENZIEDFRUITCAKE'], ['AQU', 1998, 10, 31, '4', '9', 'CIGAR CHARLIE', '7', 'SALOMAY', '10', 'CAHILL CONNECTION'], ['AQU', 1998, 10, 31, '5', '1', 'CAYMAN CAT', '3', 'SILVER SENSATION', '5', 'MIDNIGHT TEASE'], ['AQU', 1998, 10, 31, '6', '6', '', '1', '', '7', ''], ['AQU', 1998, 10, 31, '7', '10', '', '1', '', '2', ''], ['AQU', 1998, 10, 31, '8', '8', 'SNIT', '4', 'MANOA', '10', 'SHOOP'], ['AQU', 1998, 10, 31, '9', '8', '', '1', '', '7', ''], ['AQU', 1998, 10, 31, '10', '5', 'CARROM', '7', 'PISTOL PACKN ANNIE', '4', 'FAIR DECISION']]","[['$2 Exacta', '4-2', 'Refunds: ', '8'], ['$2 D/Double', '4/7', '$2 Exacta', '7-1', '$2 Quinella', '1-7', 'Refunds: ', 'None'], ['$2 Exacta', '3-4', 'Refunds: ', 'None'], ['$2 Exacta', '9-7', '$2 Trifecta', '9-7-10', '$2 Pick 3', '7/3/9', '$2 Quinella', '7-9', 'Refunds: ', '2,12,13'], ['$2 Exacta', '1-3', '$2 Trifecta', '1-3-5', 'Refunds: ', 'None'], ['$2 Exacta', '6-1', 'Refunds: ', '3,5'], ['$2 Exacta', '10-1', '$2 Trifecta', '10-1-2', 'Refunds: ', '11,12'], ['$2 Exacta', '8-4', '$2 Trifecta', '8-4-10', '$2 Pick 3', '6/10/8', 'Refunds: ', '6,7'], ['$2 Exacta', '8-1', '$2 Trifecta', '8-1-7', 'Refunds: ', '5'], ['4th', '2', 'JAMETTA', '$2 D/Double', '8/5', '$2 Exacta', '5-7', '$2 Trifecta', '5-7-4', '$2 Superfecta', '5-7-4-2', 'Refunds: ', '1']]","[['6.80', '3.80', '3.10', '7.30', '5.80', '4.90'], ['5.60', '3.70', '3.10', '12.00', '6.50', '8.60'], ['29.20', '8.60', '5.60', '3.90', '3.00', '5.40'], ['3.70', '3.00', '2.70', '22.80', '11.60', '4.50'], ['4.10', '2.90', '2.50', '3.90', '4.10', '6.10'], ['6.40', '4.20', '2.10', '4.10', '2.10', '2.10'], ['54.50', '23.00', '10.60', '23.20', '11.20', '4.60'], ['8.00', '4.60', '3.80', '4.10', '3.60', '6.70'], ['541.00'], ['10.60', '5.00', '3.60', '4.30', '3.00', '7.00'], ['5.80', '3.70', '3.00', '9.50', '6.40', '7.30']]","[['43.40'], ['19.20', '54.50', '46.40'], ['93.50'], ['87.00', '361.50', '235.00', '64.00'], ['17.80', '158.00'], ['26.60'], ['715.00', '4678.00'], ['31.40', '472.50', '660.00'], [], ['42.40', '669.00'], ['51.00', '66.50', '1026.00', '4068.00']]","[(['$2 Pick 6', '3/2,9,12,13/1/6/10/8', '5 of 6', 'C/over: $   40577.06'], <table bgcolor=""FF,FF,FF"" border=""0"">\\n<tr>\\n<td><b>$2 Pick 6</b></td>\\n<td align=""CENTER"" colspan=""3""><b>3/2,9,12,13/1/6/10/8</b></td>\\n<td align=""CENTER""><b>5 of 6</b></td>\\n<td align=""RIGHT"">541.00</td>\\n</tr>\\n<tr>\\n<td colspan=""2"" colstart=""5""><b>C/over: $   40577.06</b></td>\\n</tr>\\n</table>)]"
4,"[['AQU', 1998, 10, 31, '1', '4', 'SILVER KIPPER', '2', 'VALID VICTOR', '6', 'OHSAY DELSAY'], ['AQU', 1998, 10, 31, '2', '7', '', '1', '', '4', ''], ['AQU', 1998, 10, 31, '3', '3', 'CAJUN SEASON', '4', 'FREEREPLY', '2', 'FRIENZIEDFRUITCAKE'], ['AQU', 1998, 10, 31, '4', '9', 'CIGAR CHARLIE', '7', 'SALOMAY', '10', 'CAHILL CONNECTION'], ['AQU', 1998, 10, 31, '5', '1', 'CAYMAN CAT', '3', 'SILVER SENSATION', '5', 'MIDNIGHT TEASE'], ['AQU', 1998, 10, 31, '6', '6', '', '1', '', '7', ''], ['AQU', 1998, 10, 31, '7', '10', '', '1', '', '2', ''], ['AQU', 1998, 10, 31, '8', '8', 'SNIT', '4', 'MANOA', '10', 'SHOOP'], ['AQU', 1998, 10, 31, '9', '8', '', '1', '', '7', ''], ['AQU', 1998, 10, 31, '10', '5', 'CARROM', '7', 'PISTOL PACKN ANNIE', '4', 'FAIR DECISION']]","[['$2 Exacta', '4-2', 'Refunds: ', '8'], ['$2 D/Double', '4/7', '$2 Exacta', '7-1', '$2 Quinella', '1-7', 'Refunds: ', 'None'], ['$2 Exacta', '3-4', 'Refunds: ', 'None'], ['$2 Exacta', '9-7', '$2 Trifecta', '9-7-10', '$2 Pick 3', '7/3/9', '$2 Quinella', '7-9', 'Refunds: ', '2,12,13'], ['$2 Exacta', '1-3', '$2 Trifecta', '1-3-5', 'Refunds: ', 'None'], ['$2 Exacta', '6-1', 'Refunds: ', '3,5'], ['$2 Exacta', '10-1', '$2 Trifecta', '10-1-2', 'Refunds: ', '11,12'], ['$2 Exacta', '8-4', '$2 Trifecta', '8-4-10', '$2 Pick 3', '6/10/8', 'Refunds: ', '6,7'], ['$2 Exacta', '8-1', '$2 Trifecta', '8-1-7', 'Refunds: ', '5'], ['4th', '2', 'JAMETTA', '$2 D/Double', '8/5', '$2 Exacta', '5-7', '$2 Trifecta', '5-7-4', '$2 Superfecta', '5-7-4-2', 'Refunds: ', '1']]","[['6.80', '3.80', '3.10', '7.30', '5.80', '4.90'], ['5.60', '3.70', '3.10', '12.00', '6.50', '8.60'], ['29.20', '8.60', '5.60', '3.90', '3.00', '5.40'], ['3.70', '3.00', '2.70', '22.80', '11.60', '4.50'], ['4.10', '2.90', '2.50', '3.90', '4.10', '6.10'], ['6.40', '4.20', '2.10', '4.10', '2.10', '2.10'], ['54.50', '23.00', '10.60', '23.20', '11.20', '4.60'], ['8.00', '4.60', '3.80', '4.10', '3.60', '6.70'], ['541.00'], ['10.60', '5.00', '3.60', '4.30', '3.00', '7.00'], ['5.80', '3.70', '3.00', '9.50', '6.40', '7.30']]","[['43.40'], ['19.20', '54.50', '46.40'], ['93.50'], ['87.00', '361.50', '235.00', '64.00'], ['17.80', '158.00'], ['26.60'], ['715.00', '4678.00'], ['31.40', '472.50', '660.00'], [], ['42.40', '669.00'], ['51.00', '66.50', '1026.00', '4068.00']]","[(['$2 Pick 6', '3/2,9,12,13/1/6/10/8', '5 of 6', 'C/over: $   40577.06'], <table bgcolor=""FF,FF,FF"" border=""0"">\\n<tr>\\n<td><b>$2 Pick 6</b></td>\\n<td align=""CENTER"" colspan=""3""><b>3/2,9,12,13/1/6/10/8</b></td>\\n<td align=""CENTER""><b>5 of 6</b></td>\\n<td align=""RIGHT"">541.00</td>\\n</tr>\\n<tr>\\n<td colspan=""2"" colstart=""5""><b>C/over: $   40577.06</b></td>\\n</tr>\\n</table>)]"
5,"[['AQU', 1998, 10, 31, '1', '4', 'SILVER KIPPER', '2', 'VALID VICTOR', '6', 'OHSAY DELSAY'], ['AQU', 1998, 10, 31, '2', '7', '', '1', '', '4', ''], ['AQU', 1998, 10, 31, '3', '3', 'CAJUN SEASON', '4', 'FREEREPLY', '2', 'FRIENZIEDFRUITCAKE'], ['AQU', 1998, 10, 31, '4', '9', 'CIGAR CHARLIE', '7', 'SALOMAY', '10', 'CAHILL CONNECTION'], ['AQU', 1998, 10, 31, '5', '1', 'CAYMAN CAT', '3', 'SILVER SENSATION', '5', 'MIDNIGHT TEASE'], ['AQU', 1998, 10, 31, '6', '6', '', '1', '', '7', ''], ['AQU', 1998, 10, 31, '7', '10', '', '1', '', '2', ''], ['AQU', 1998, 10, 31, '8', '8', 'SNIT', '4', 'MANOA', '10', 'SHOOP'], ['AQU', 1998, 10, 31, '9', '8', '', '1', '', '7', ''], ['AQU', 1998, 10, 31, '10', '5', 'CARROM', '7', 'PISTOL PACKN ANNIE', '4', 'FAIR DECISION']]","[['$2 Exacta', '4-2', 'Refunds: ', '8'], ['$2 D/Double', '4/7', '$2 Exacta', '7-1', '$2 Quinella', '1-7', 'Refunds: ', 'None'], ['$2 Exacta', '3-4', 'Refunds: ', 'None'], ['$2 Exacta', '9-7', '$2 Trifecta', '9-7-10', '$2 Pick 3', '7/3/9', '$2 Quinella', '7-9', 'Refunds: ', '2,12,13'], ['$2 Exacta', '1-3', '$2 Trifecta', '1-3-5', 'Refunds: ', 'None'], ['$2 Exacta', '6-1', 'Refunds: ', '3,5'], ['$2 Exacta', '10-1', '$2 Trifecta', '10-1-2', 'Refunds: ', '11,12'], ['$2 Exacta', '8-4', '$2 Trifecta', '8-4-10', '$2 Pick 3', '6/10/8', 'Refunds: ', '6,7'], ['$2 Exacta', '8-1', '$2 Trifecta', '8-1-7', 'Refunds: ', '5'], ['4th', '2', 'JAMETTA', '$2 D/Double', '8/5', '$2 Exacta', '5-7', '$2 Trifecta', '5-7-4', '$2 Superfecta', '5-7-4-2', 'Refunds: ', '1']]","[['6.80', '3.80', '3.10', '7.30', '5.80', '4.90'], ['5.60', '3.70', '3.10', '12.00', '6.50', '8.60'], ['29.20', '8.60', '5.60', '3.90', '3.00', '5.40'], ['3.70', '3.00', '2.70', '22.80', '11.60', '4.50'], ['4.10', '2.90', '2.50', '3.90', '4.10', '6.10'], ['6.40', '4.20', '2.10', '4.10', '2.10', '2.10'], ['54.50', '23.00', '10.60', '23.20', '11.20', '4.60'], ['8.00', '4.60', '3.80', '4.10', '3.60', '6.70'], ['541.00'], ['10.60', '5.00', '3.60', '4.30', '3.00', '7.00'], ['5.80', '3.70', '3.00', '9.50', '6.40', '7.30']]","[['43.40'], ['19.20', '54.50', '46.40'], ['93.50'], ['87.00', '361.50', '235.00', '64.00'], ['17.80', '158.00'], ['26.60'], ['715.00', '4678.00'], ['31.40', '472.50', '660.00'], [], ['42.40', '669.00'], ['51.00', '66.50', '1026.00', '4068.00']]","[(['$2 Pick 6', '3/2,9,12,13/1/6/10/8', '5 of 6', 'C/over: $   40577.06'], <table bgcolor=""FF,FF,FF"" border=""0"">\\n<tr>\\n<td><b>$2 Pick 6</b></td>\\n<td align=""CENTER"" colspan=""3""><b>3/2,9,12,13/1/6/10/8</b></td>\\n<td align=""CENTER""><b>5 of 6</b></td>\\n<td align=""RIGHT"">541.00</td>\\n</tr>\\n<tr>\\n<td colspan=""2"" colstart=""5""><b>C/over: $   40577.06</b></td>\\n</tr>\\n</table>)]"
6,"[['AQU', 1998, 10, 31, '1', '4', 'SILVER KIPPER', '2', 'VALID VICTOR', '6', 'OHSAY DELSAY'], ['AQU', 1998, 10, 31, '2', '7', '', '1', '', '4', ''], ['AQU', 1998, 10, 31, '3', '3', 'CAJUN SEASON', '4', 'FREEREPLY', '2', 'FRIENZIEDFRUITCAKE'], ['AQU', 1998, 10, 31, '4', '9', 'CIGAR CHARLIE', '7', 'SALOMAY', '10', 'CAHILL CONNECTION'], ['AQU', 1998, 10, 31, '5', '1', 'CAYMAN CAT', '3', 'SILVER SENSATION', '5', 'MIDNIGHT TEASE'], ['AQU', 1998, 10, 31, '6', '6', '', '1', '', '7', ''], ['AQU', 1998, 10, 31, '7', '10', '', '1', '', '2', ''], ['AQU', 1998, 10, 31, '8', '8', 'SNIT', '4', 'MANOA', '10', 'SHOOP'], ['AQU', 1998, 10, 31, '9', '8', '', '1', '', '7', ''], ['AQU', 1998, 10, 31, '10', '5', 'CARROM', '7', 'PISTOL PACKN ANNIE', '4', 'FAIR DECISION']]","[['$2 Exacta', '4-2', 'Refunds: ', '8'], ['$2 D/Double', '4/7', '$2 Exacta', '7-1', '$2 Quinella', '1-7', 'Refunds: ', 'None'], ['$2 Exacta', '3-4', 'Refunds: ', 'None'], ['$2 Exacta', '9-7', '$2 Trifecta', '9-7-10', '$2 Pick 3', '7/3/9', '$2 Quinella', '7-9', 'Refunds: ', '2,12,13'], ['$2 Exacta', '1-3', '$2 Trifecta', '1-3-5', 'Refunds: ', 'None'], ['$2 Exacta', '6-1', 'Refunds: ', '3,5'], ['$2 Exacta', '10-1', '$2 Trifecta', '10-1-2', 'Refunds: ', '11,12'], ['$2 Exacta', '8-4', '$2 Trifecta', '8-4-10', '$2 Pick 3', '6/10/8', 'Refunds: ', '6,7'], ['$2 Exacta', '8-1', '$2 Trifecta', '8-1-7', 'Refunds: ', '5'], ['4th', '2', 'JAMETTA', '$2 D/Double', '8/5', '$2 Exacta', '5-7', '$2 Trifecta', '5-7-4', '$2 Superfecta', '5-7-4-2', 'Refunds: ', '1']]","[['6.80', '3.80', '3.10', '7.30', '5.80', '4.90'], ['5.60', '3.70', '3.10', '12.00', '6.50', '8.60'], ['29.20', '8.60', '5.60', '3.90', '3.00', '5.40'], ['3.70', '3.00', '2.70', '22.80', '11.60', '4.50'], ['4.10', '2.90', '2.50', '3.90', '4.10', '6.10'], ['6.40', '4.20', '2.10', '4.10', '2.10', '2.10'], ['54.50', '23.00', '10.60', '23.20', '11.20', '4.60'], ['8.00', '4.60', '3.80', '4.10', '3.60', '6.70'], ['541.00'], ['10.60', '5.00', '3.60', '4.30', '3.00', '7.00'], ['5.80', '3.70', '3.00', '9.50', '6.40', '7.30']]","[['43.40'], ['19.20', '54.50', '46.40'], ['93.50'], ['87.00', '361.50', '235.00', '64.00'], ['17.80', '158.00'], ['26.60'], ['715.00', '4678.00'], ['31.40', '472.50', '660.00'], [], ['42.40', '669.00'], ['51.00', '66.50', '1026.00', '4068.00']]","[(['$2 Pick 6', '3/2,9,12,13/1/6/10/8', '5 of 6', 'C/over: $   40577.06'], <table bgcolor=""FF,FF,FF"" border=""0"">\\n<tr>\\n<td><b>$2 Pick 6</b></td>\\n<td align=""CENTER"" colspan=""3""><b>3/2,9,12,13/1/6/10/8</b></td>\\n<td align=""CENTER""><b>5 of 6</b></td>\\n<td align=""RIGHT"">541.00</td>\\n</tr>\\n<tr>\\n<td colspan=""2"" colstart=""5""><b>C/over: $   40577.06</b></td>\\n</tr>\\n</table>)]"
