,track,year,month,day
0,PAR,1998,10,03
1,PAR,1998,10,04
2,PAR,1998,10,05
3,PAR,1998,10,06
4,PAR,1998,10,09
5,PAR,1998,10,10
6,PAR,1998,10,11
7,PAR,1998,10,12
8,PAR,1998,10,13
9,PAR,1998,10,16
10,PAR,1998,10,17
11,PAR,1998,10,18
12,PAR,1998,10,19
13,PAR,1998,10,20
14,PAR,1998,10,23
15,PAR,1998,10,24
16,PAR,1998,10,25
17,PAR,1998,10,26
18,PAR,1998,10,27
19,PAR,1998,10,30
20,PAR,1998,10,31
21,PAR,1998,11,01
22,PAR,1998,11,02
23,PAR,1998,11,03
24,PAR,1998,11,06
25,PAR,1998,11,07
26,PAR,1998,11,08
27,PAR,1998,11,09
28,PAR,1998,11,10
29,PAR,1998,11,11
30,PAR,1998,11,13
31,PAR,1998,11,14
32,PAR,1998,11,15
33,PAR,1998,11,16
34,PAR,1998,11,17
35,PAR,1998,11,20
36,PAR,1998,11,21
37,PAR,1998,11,22
38,PAR,1998,11,23
39,PAR,1998,11,24
40,PAR,1998,11,27
41,PAR,1998,11,28
42,PAR,1998,11,29
43,PAR,1998,11,30
44,PAR,1998,12,01
45,PAR,1998,12,04
46,PAR,1998,12,05
47,PAR,1998,12,06
48,PAR,1998,12,07
49,PAR,1998,12,08
50,PAR,1998,12,11
51,PAR,1998,12,12
52,PAR,1998,12,13
53,PAR,1998,12,14
54,PAR,1998,12,15
55,PAR,1998,12,18
56,PAR,1998,12,19
57,PAR,1998,12,20
58,PAR,1998,12,21
59,PAR,1998,12,27
60,PAR,1998,12,28
61,PAR,1998,12,29
62,PAR,1999,04,12
63,PAR,1999,04,13
64,PAR,1999,04,16
65,PAR,1999,04,17
66,PAR,1999,04,18
67,PAR,1999,04,19
68,PAR,1999,04,21
69,PAR,1999,04,22
70,PAR,1999,04,23
71,PAR,1999,04,24
72,PAR,1999,04,25
73,PAR,1999,04,30
74,PAR,1999,05,01
75,PAR,1999,05,02
76,PAR,1999,10,02
77,PAR,1999,10,03
78,PAR,1999,10,04
79,PAR,1999,10,08
80,PAR,1999,10,09
81,PAR,1999,10,10
82,PAR,1999,10,11
83,PAR,1999,10,12
84,PAR,1999,10,15
85,PAR,1999,10,16
86,PAR,1999,10,18
87,PAR,1999,10,19
88,PAR,1999,10,22
89,PAR,1999,10,23
90,PAR,1999,10,24
91,PAR,1999,10,25
92,PAR,1999,10,26
93,PAR,1999,10,29
94,PAR,1999,10,30
95,PAR,1999,10,31
96,PAR,1999,11,01
97,PAR,1999,11,02
98,PAR,1999,11,03
99,PAR,1999,11,05
100,PAR,1999,11,06
101,PAR,1999,11,07
102,PAR,1999,11,08
103,PAR,1999,11,11
104,PAR,1999,11,12
105,PAR,1999,11,13
106,PAR,1999,11,14
107,PAR,1999,11,15
108,PAR,1999,11,16
109,PAR,1999,11,19
110,PAR,1999,11,23
111,PAR,1999,11,26
112,PAR,1999,11,27
113,PAR,1999,11,28
114,PAR,1999,11,29
115,PAR,1999,11,30
116,PAR,1999,12,04
117,PAR,1999,12,05
118,PAR,1999,12,07
119,PAR,1999,12,10
120,PAR,1999,12,12
121,PAR,1999,12,13
122,PAR,1999,12,14
123,PAR,1999,12,19
124,PAR,1999,12,22
125,PAR,1999,12,26
126,PAR,1999,12,27
127,PAR,1999,12,28
128,PAR,2000,04,10
129,PAR,2000,04,11
130,PAR,2000,04,14
131,PAR,2000,04,15
132,PAR,2000,04,16
133,PAR,2000,04,17
134,PAR,2000,04,18
135,PAR,2000,04,19
136,PAR,2000,04,21
137,PAR,2000,04,22
138,PAR,2000,04,25
139,PAR,2000,04,26
140,PAR,2000,04,27
141,PAR,2000,04,28
142,PAR,2000,04,29
143,PAR,2000,04,30
144,PAR,2000,05,01
145,PAR,2000,05,02
146,PAR,2000,05,05
147,PAR,2000,05,06
148,PAR,2000,05,07
149,PAR,2000,10,02
150,PAR,2000,10,03
151,PAR,2000,10,07
152,PAR,2000,10,08
153,PAR,2000,10,09
154,PAR,2000,10,10
155,PAR,2000,10,13
156,PAR,2000,10,14
157,PAR,2000,10,15
158,PAR,2000,10,16
159,PAR,2000,10,17
160,PAR,2000,10,20
161,PAR,2000,10,21
162,PAR,2000,10,22
163,PAR,2000,10,23
164,PAR,2000,10,24
165,PAR,2000,10,27
166,PAR,2000,10,28
167,PAR,2000,10,30
168,PAR,2000,10,31
169,PAR,2000,11,03
170,PAR,2000,11,04
171,PAR,2000,11,05
172,PAR,2000,11,06
173,PAR,2000,11,07
174,PAR,2000,11,10
175,PAR,2000,11,11
176,PAR,2000,11,12
177,PAR,2000,11,13
178,PAR,2000,11,14
179,PAR,2000,11,17
180,PAR,2000,11,18
181,PAR,2000,11,19
182,PAR,2000,11,20
183,PAR,2000,11,21
184,PAR,2000,11,24
185,PAR,2000,11,25
186,PAR,2000,11,26
187,PAR,2000,12,01
188,PAR,2000,12,02
189,PAR,2000,12,03
190,PAR,2000,12,04
191,PAR,2000,12,05
192,PAR,2000,12,08
193,PAR,2000,12,09
194,PAR,2000,12,10
195,PAR,2000,12,11
196,PAR,2000,12,12
197,PAR,2000,12,15
198,PAR,2000,12,16
199,PAR,2000,12,22
200,PAR,2000,12,23
201,PAR,2000,12,26
202,PAR,2000,12,27
203,PAR,2000,12,29
204,PAR,2000,12,30
205,PAR,2000,12,31
206,PAR,2001,01,01
207,PAR,2001,01,02
208,PAR,2001,01,05
209,PAR,2001,01,06
210,PAR,2001,01,07
211,PAR,2001,01,08
212,PAR,2001,01,12
213,PAR,2001,01,13
214,PAR,2001,01,14
215,PAR,2001,01,15
216,PAR,2001,01,16
217,PAR,2001,01,17
218,PAR,2001,01,19
219,PAR,2001,01,20
220,PAR,2001,01,21
221,PAR,2001,01,23
222,PAR,2001,01,26
223,PAR,2001,02,02
224,PAR,2001,02,03
225,PAR,2001,02,04
226,PAR,2001,02,05
227,PAR,2001,02,06
228,PAR,2001,02,09
229,PAR,2001,02,10
230,PAR,2001,02,11
231,PAR,2001,02,12
232,PAR,2001,02,20
233,PAR,2001,02,23
234,PAR,2001,02,24
235,PAR,2001,02,25
236,PAR,2001,02,26
237,PAR,2001,02,27
238,PAR,2001,03,02
239,PAR,2001,03,03
240,PAR,2001,03,04
241,PAR,2001,03,05
242,PAR,2001,03,06
243,PAR,2001,03,09
244,PAR,2001,03,10
245,PAR,2001,03,11
246,PAR,2001,03,12
247,PAR,2001,03,13
248,PAR,2001,03,16
249,PAR,2001,03,17
250,PAR,2001,03,18
251,PAR,2001,03,19
252,PAR,2001,03,20
253,PAR,2001,03,23
254,PAR,2001,03,24
255,PAR,2001,03,25
256,PAR,2001,03,26
257,PAR,2001,03,27
258,PAR,2001,04,02
259,PAR,2001,04,03
260,PAR,2001,04,06
261,PAR,2001,04,07
262,PAR,2001,04,08
263,PAR,2001,04,09
264,PAR,2001,04,10
265,PAR,2001,04,13
266,PAR,2001,04,14
267,PAR,2001,04,16
268,PAR,2001,04,17
269,PAR,2001,04,18
270,PAR,2001,04,19
271,PAR,2001,04,20
272,PAR,2001,04,21
273,PAR,2001,04,22
274,PAR,2001,04,29
275,PAR,2001,04,30
276,PAR,2001,05,01
277,PAR,2001,05,05
278,PAR,2001,05,06
279,PAR,2001,05,08
280,PAR,2001,05,11
281,PAR,2001,05,12
282,PAR,2001,05,14
283,PAR,2001,05,15
284,PAR,2001,05,18
285,PAR,2001,05,19
286,PAR,2001,05,22
287,PAR,2001,09,28
288,PAR,2001,09,29
289,PAR,2001,09,30
290,PAR,2001,10,01
291,PAR,2001,10,02
292,PAR,2001,10,05
293,PAR,2001,10,06
294,PAR,2001,10,07
295,PAR,2001,10,08
296,PAR,2001,10,09
297,PAR,2001,10,12
298,PAR,2001,10,13
299,PAR,2001,10,14
300,PAR,2001,10,15
301,PAR,2001,10,16
302,PAR,2001,10,19
303,PAR,2001,10,21
304,PAR,2001,10,22
305,PAR,2001,10,27
306,PAR,2001,10,28
307,PAR,2001,10,29
308,PAR,2001,10,30
309,PAR,2001,11,03
310,PAR,2001,11,04
311,PAR,2001,11,05
312,PAR,2001,11,06
313,PAR,2001,11,09
314,PAR,2001,11,10
315,PAR,2001,11,11
316,PAR,2001,11,12
317,PAR,2001,11,13
318,PAR,2001,11,16
319,PAR,2001,11,17
320,PAR,2001,11,19
321,PAR,2001,11,20
322,PAR,2001,11,24
323,PAR,2001,11,25
324,PAR,2001,11,26
325,PAR,2001,11,27
326,PAR,2001,11,30
327,PAR,2001,12,01
328,PAR,2001,12,02
329,PAR,2001,12,03
330,PAR,2001,12,04
331,PAR,2001,12,07
332,PAR,2001,12,09
333,PAR,2001,12,11
334,PAR,2001,12,15
335,PAR,2001,12,16
336,PAR,2001,12,18
337,PAR,2001,12,19
338,PAR,2001,12,20
339,PAR,2001,12,21
340,PAR,2001,12,23
341,PAR,2001,12,27
342,PAR,2001,12,29
343,PAR,2001,12,31
344,PAR,2002,01,01
345,PAR,2002,01,03
346,PAR,2002,01,05
347,PAR,2002,01,06
348,PAR,2002,01,08
349,PAR,2002,01,09
350,PAR,2002,01,12
351,PAR,2002,01,13
352,PAR,2002,01,14
353,PAR,2002,01,15
354,PAR,2002,01,16
355,PAR,2002,01,18
356,PAR,2002,01,19
357,PAR,2002,01,20
358,PAR,2002,01,21
359,PAR,2002,01,22
360,PAR,2002,01,23
361,PAR,2002,01,25
362,PAR,2002,01,26
363,PAR,2002,01,27
364,PAR,2002,01,28
365,PAR,2002,01,29
366,PAR,2002,01,30
367,PAR,2002,02,01
368,PAR,2002,02,02
369,PAR,2002,02,03
370,PAR,2002,02,04
371,PAR,2002,02,05
372,PAR,2002,02,08
373,PAR,2002,02,09
374,PAR,2002,02,10
375,PAR,2002,02,11
376,PAR,2002,02,12
377,PAR,2002,02,15
378,PAR,2002,02,16
379,PAR,2002,02,17
380,PAR,2002,02,18
381,PAR,2002,02,19
382,PAR,2002,02,20
383,PAR,2002,02,22
384,PAR,2002,02,23
385,PAR,2002,02,24
386,PAR,2002,02,25
387,PAR,2002,02,26
388,PAR,2002,03,01
389,PAR,2002,03,02
390,PAR,2002,03,03
391,PAR,2002,03,04
392,PAR,2002,03,05
393,PAR,2002,03,08
394,PAR,2002,03,09
395,PAR,2002,03,10
396,PAR,2002,03,11
397,PAR,2002,03,12
398,PAR,2002,03,15
399,PAR,2002,03,16
400,PAR,2002,03,17
401,PAR,2002,03,18
402,PAR,2002,03,19
403,PAR,2002,03,22
404,PAR,2002,03,23
405,PAR,2002,03,24
406,PAR,2002,03,25
407,PAR,2002,03,26
408,PAR,2002,03,29
409,PAR,2002,03,30
410,PAR,2002,04,01
411,PAR,2002,04,02
412,PAR,2002,04,05
413,PAR,2002,04,07
414,PAR,2002,04,08
415,PAR,2002,04,09
416,PAR,2002,04,12
417,PAR,2002,04,13
418,PAR,2002,04,14
419,PAR,2002,04,15
420,PAR,2002,04,16
421,PAR,2002,04,19
422,PAR,2002,04,21
423,PAR,2002,04,22
424,PAR,2002,04,26
425,PAR,2002,04,28
426,PAR,2002,05,17
427,PAR,2002,05,18
428,PAR,2002,09,27
429,PAR,2002,09,28
430,PAR,2002,09,29
431,PAR,2002,09,30
432,PAR,2002,10,01
433,PAR,2002,10,04
434,PAR,2002,10,05
435,PAR,2002,10,06
436,PAR,2002,10,07
437,PAR,2002,10,08
438,PAR,2002,10,11
439,PAR,2002,10,12
440,PAR,2002,10,13
441,PAR,2002,10,14
442,PAR,2002,10,15
443,PAR,2002,10,16
444,PAR,2002,10,18
445,PAR,2002,10,19
446,PAR,2002,10,20
447,PAR,2002,10,21
448,PAR,2002,10,22
449,PAR,2002,10,25
450,PAR,2002,10,26
451,PAR,2002,10,27
452,PAR,2002,10,28
453,PAR,2002,10,29
454,PAR,2002,11,01
455,PAR,2002,11,02
456,PAR,2002,11,03
457,PAR,2002,11,04
458,PAR,2002,11,05
459,PAR,2002,11,06
460,PAR,2002,11,08
461,PAR,2002,11,09
462,PAR,2002,11,10
463,PAR,2002,11,11
464,PAR,2002,11,12
465,PAR,2002,11,13
466,PAR,2002,11,15
467,PAR,2002,11,16
468,PAR,2002,11,17
469,PAR,2002,11,18
470,PAR,2002,11,19
471,PAR,2002,11,22
472,PAR,2002,11,23
473,PAR,2002,11,24
474,PAR,2002,11,25
475,PAR,2002,11,26
476,PAR,2002,11,29
477,PAR,2002,11,30
478,PAR,2002,12,01
479,PAR,2002,12,02
480,PAR,2002,12,03
481,PAR,2002,12,06
482,PAR,2002,12,07
483,PAR,2002,12,08
484,PAR,2002,12,09
485,PAR,2002,12,10
486,PAR,2002,12,13
487,PAR,2002,12,14
488,PAR,2002,12,15
489,PAR,2002,12,16
490,PAR,2002,12,17
491,PAR,2002,12,20
492,PAR,2002,12,21
493,PAR,2002,12,22
494,PAR,2002,12,23
495,PAR,2002,12,24
496,PAR,2002,12,27
497,PAR,2002,12,28
498,PAR,2002,12,29
499,PAR,2002,12,30
500,PAR,2002,12,31
501,PAR,2003,01,03
502,PAR,2003,01,04
503,PAR,2003,01,05
504,PAR,2003,01,06
505,PAR,2003,01,07
506,PAR,2003,01,10
507,PAR,2003,01,11
508,PAR,2003,01,12
509,PAR,2003,01,13
510,PAR,2003,01,14
511,PAR,2003,01,17
512,PAR,2003,01,18
513,PAR,2003,01,19
514,PAR,2003,01,20
515,PAR,2003,01,21
516,PAR,2003,01,22
517,PAR,2003,01,24
518,PAR,2003,01,25
519,PAR,2003,01,27
520,PAR,2003,01,28
521,PAR,2003,01,31
522,PAR,2003,02,01
523,PAR,2003,02,02
524,PAR,2003,02,03
525,PAR,2003,02,04
526,PAR,2003,02,07
527,PAR,2003,02,08
528,PAR,2003,02,09
529,PAR,2003,02,10
530,PAR,2003,02,11
531,PAR,2003,02,14
532,PAR,2003,02,15
533,PAR,2003,02,16
534,PAR,2003,02,17
535,PAR,2003,02,18
536,PAR,2003,02,19
537,PAR,2003,02,21
538,PAR,2003,02,22
539,PAR,2003,02,23
540,PAR,2003,02,24
541,PAR,2003,02,25
542,PAR,2003,03,04
543,PAR,2003,03,07
544,PAR,2003,03,08
545,PAR,2003,03,09
546,PAR,2003,03,10
547,PAR,2003,03,11
548,PAR,2003,03,14
549,PAR,2003,03,15
550,PAR,2003,03,16
551,PAR,2003,03,18
552,PAR,2003,03,21
553,PAR,2003,03,22
554,PAR,2003,03,23
555,PAR,2003,03,24
556,PAR,2003,03,25
557,PAR,2003,03,28
558,PAR,2003,03,29
559,PAR,2003,03,30
560,PAR,2003,03,31
561,PAR,2003,04,01
562,PAR,2003,04,04
563,PAR,2003,04,05
564,PAR,2003,04,06
565,PAR,2003,04,07
566,PAR,2003,04,08
567,PAR,2003,04,11
568,PAR,2003,04,12
569,PAR,2003,04,13
570,PAR,2003,04,14
571,PAR,2003,04,15
572,PAR,2003,04,18
573,PAR,2003,04,19
574,PAR,2003,04,21
575,PAR,2003,04,22
576,PAR,2003,04,25
577,PAR,2003,04,26
578,PAR,2003,04,27
579,PAR,2003,04,28
580,PAR,2003,04,29
581,PAR,2003,05,02
582,PAR,2003,05,03
583,PAR,2003,05,04
584,PAR,2003,05,05
585,PAR,2003,05,06
586,PAR,2003,05,09
587,PAR,2003,05,10
588,PAR,2003,05,11
589,PAR,2003,05,16
590,PAR,2003,05,17
591,PAR,2003,05,18
592,PAR,2003,09,26
593,PAR,2003,09,27
594,PAR,2003,09,28
595,PAR,2003,09,29
596,PAR,2003,09,30
597,PAR,2003,10,03
598,PAR,2003,10,04
599,PAR,2003,10,05
600,PAR,2003,10,06
601,PAR,2003,10,07
602,PAR,2003,10,10
603,PAR,2003,10,11
604,PAR,2003,10,12
605,PAR,2003,10,13
606,PAR,2003,10,14
607,PAR,2003,10,15
608,PAR,2003,10,17
609,PAR,2003,10,18
610,PAR,2003,10,19
611,PAR,2003,10,20
612,PAR,2003,10,21
613,PAR,2003,10,24
614,PAR,2003,10,25
615,PAR,2003,10,26
616,PAR,2003,10,27
617,PAR,2003,10,28
618,PAR,2003,10,31
619,PAR,2003,11,01
620,PAR,2003,11,02
621,PAR,2003,11,03
622,PAR,2003,11,04
623,PAR,2003,11,05
624,PAR,2003,11,07
625,PAR,2003,11,08
626,PAR,2003,11,09
627,PAR,2003,11,10
628,PAR,2003,11,11
629,PAR,2003,11,12
630,PAR,2003,11,14
631,PAR,2003,11,15
632,PAR,2003,11,16
633,PAR,2003,11,17
634,PAR,2003,11,18
635,PAR,2003,11,21
636,PAR,2003,11,22
637,PAR,2003,11,23
638,PAR,2003,11,24
639,PAR,2003,11,25
640,PAR,2003,11,28
641,PAR,2003,11,29
642,PAR,2003,11,30
643,PAR,2003,12,01
644,PAR,2003,12,02
645,PAR,2003,12,05
646,PAR,2003,12,06
647,PAR,2003,12,07
648,PAR,2003,12,08
649,PAR,2003,12,09
650,PAR,2003,12,12
651,PAR,2003,12,13
652,PAR,2003,12,14
653,PAR,2003,12,15
654,PAR,2003,12,16
655,PAR,2003,12,19
656,PAR,2003,12,20
657,PAR,2003,12,21
658,PAR,2003,12,22
659,PAR,2003,12,23
660,PAR,2003,12,26
661,PAR,2003,12,27
662,PAR,2003,12,28
663,PAR,2003,12,29
664,PAR,2003,12,30
665,PAR,2004,01,02
666,PAR,2004,01,03
667,PAR,2004,01,04
668,PAR,2004,01,05
669,PAR,2004,01,06
670,PAR,2004,01,09
671,PAR,2004,01,10
672,PAR,2004,01,11
673,PAR,2004,01,12
674,PAR,2004,01,13
675,PAR,2004,01,16
676,PAR,2004,01,17
677,PAR,2004,01,18
678,PAR,2004,01,19
679,PAR,2004,01,20
680,PAR,2004,01,21
681,PAR,2004,01,23
682,PAR,2004,01,24
683,PAR,2004,01,25
684,PAR,2004,01,26
685,PAR,2004,01,27
686,PAR,2004,01,30
687,PAR,2004,01,31
688,PAR,2004,02,02
689,PAR,2004,02,03
690,PAR,2004,02,06
691,PAR,2004,02,07
692,PAR,2004,02,08
693,PAR,2004,02,09
694,PAR,2004,02,10
695,PAR,2004,02,13
696,PAR,2004,02,14
697,PAR,2004,02,15
698,PAR,2004,02,16
699,PAR,2004,02,17
700,PAR,2004,02,18
701,PAR,2004,02,20
702,PAR,2004,02,21
703,PAR,2004,02,22
704,PAR,2004,02,23
705,PAR,2004,02,24
706,PAR,2004,02,27
707,PAR,2004,02,28
708,PAR,2004,02,29
709,PAR,2004,03,01
710,PAR,2004,03,02
711,PAR,2004,03,05
712,PAR,2004,03,07
713,PAR,2004,03,08
714,PAR,2004,03,09
715,PAR,2004,03,12
716,PAR,2004,03,13
717,PAR,2004,03,14
718,PAR,2004,03,15
719,PAR,2004,03,16
720,PAR,2004,03,19
721,PAR,2004,03,20
722,PAR,2004,03,21
723,PAR,2004,03,22
724,PAR,2004,03,23
725,PAR,2004,03,26
726,PAR,2004,03,27
727,PAR,2004,03,28
728,PAR,2004,03,29
729,PAR,2004,03,30
730,PAR,2004,04,04
731,PAR,2004,04,05
732,PAR,2004,04,06
733,PAR,2004,04,09
734,PAR,2004,04,10
735,PAR,2004,04,12
736,PAR,2004,04,13
737,PAR,2004,04,16
738,PAR,2004,04,17
739,PAR,2004,04,18
740,PAR,2004,04,19
741,PAR,2004,04,20
742,PAR,2004,04,23
743,PAR,2004,04,24
744,PAR,2004,04,25
745,PAR,2004,04,26
746,PAR,2004,04,27
747,PAR,2004,04,30
748,PAR,2004,05,01
749,PAR,2004,05,02
750,PAR,2004,05,03
751,PAR,2004,05,04
752,PAR,2004,05,07
753,PAR,2004,05,08
754,PAR,2004,05,09
755,PAR,2004,05,14
756,PAR,2004,05,15
757,PAR,2004,05,16
758,PAR,2004,10,01
759,PAR,2004,10,02
760,PAR,2004,10,03
761,PAR,2004,10,04
762,PAR,2004,10,05
763,PAR,2004,10,08
764,PAR,2004,10,09
765,PAR,2004,10,10
766,PAR,2004,10,11
767,PAR,2004,10,12
768,PAR,2004,10,13
769,PAR,2004,10,15
770,PAR,2004,10,16
771,PAR,2004,10,17
772,PAR,2004,10,18
773,PAR,2004,10,19
774,PAR,2004,10,22
775,PAR,2004,10,23
776,PAR,2004,10,24
777,PAR,2004,10,25
778,PAR,2004,10,26
779,PAR,2004,10,29
780,PAR,2004,10,30
781,PAR,2004,10,31
782,PAR,2004,11,01
783,PAR,2004,11,02
784,PAR,2004,11,03
785,PAR,2004,11,05
786,PAR,2004,11,06
787,PAR,2004,11,07
788,PAR,2004,11,08
789,PAR,2004,11,09
790,PAR,2004,11,12
791,PAR,2004,11,13
792,PAR,2004,11,14
793,PAR,2004,11,15
794,PAR,2004,11,16
795,PAR,2004,11,19
796,PAR,2004,11,20
797,PAR,2004,11,21
798,PAR,2004,11,22
799,PAR,2004,11,23
800,PAR,2004,11,26
801,PAR,2004,11,27
802,PAR,2004,11,28
803,PAR,2004,11,29
804,PAR,2004,11,30
805,PAR,2004,12,03
806,PAR,2004,12,04
807,PAR,2004,12,05
808,PAR,2004,12,10
809,PAR,2004,12,11
810,PAR,2004,12,12
811,PAR,2004,12,13
812,PAR,2004,12,14
813,PAR,2004,12,17
814,PAR,2004,12,18
815,PAR,2004,12,19
816,PAR,2004,12,20
817,PAR,2004,12,21
818,PAR,2004,12,22
819,PAR,2004,12,26
820,PAR,2004,12,27
821,PAR,2004,12,28
822,PAR,2004,12,31
823,PAR,2005,01,01
824,PAR,2005,01,02
825,PAR,2005,01,03
826,PAR,2005,01,07
827,PAR,2005,01,08
828,PAR,2005,01,09
829,PAR,2005,01,10
830,PAR,2005,01,11
831,PAR,2005,01,14
832,PAR,2005,01,15
833,PAR,2005,01,16
834,PAR,2005,01,17
835,PAR,2005,01,18
836,PAR,2005,01,19
837,PAR,2005,01,21
838,PAR,2005,01,22
839,PAR,2005,01,23
840,PAR,2005,01,24
841,PAR,2005,01,25
842,PAR,2005,01,28
843,PAR,2005,01,29
844,PAR,2005,01,30
845,PAR,2005,01,31
846,PAR,2005,02,01
847,PAR,2005,02,04
848,PAR,2005,02,05
849,PAR,2005,02,07
850,PAR,2005,02,08
851,PAR,2005,02,11
852,PAR,2005,02,12
853,PAR,2005,02,13
854,PAR,2005,02,14
855,PAR,2005,02,15
856,PAR,2005,02,18
857,PAR,2005,02,21
858,PAR,2005,02,22
859,PAR,2005,02,23
860,PAR,2005,02,25
861,PAR,2005,02,26
862,PAR,2005,02,27
863,PAR,2005,02,28
864,PAR,2005,03,01
865,PAR,2005,03,04
866,PAR,2005,03,05
867,PAR,2005,03,06
868,PAR,2005,03,07
869,PAR,2005,03,08
870,PAR,2005,03,11
871,PAR,2005,03,12
872,PAR,2005,03,13
873,PAR,2005,03,14
874,PAR,2005,03,15
875,PAR,2005,03,18
876,PAR,2005,03,19
877,PAR,2005,03,20
878,PAR,2005,03,21
879,PAR,2005,03,22
880,PAR,2005,03,25
881,PAR,2005,03,26
882,PAR,2005,03,28
883,PAR,2005,03,29
884,PAR,2005,04,01
885,PAR,2005,04,02
886,PAR,2005,04,03
887,PAR,2005,04,04
888,PAR,2005,04,05
889,PAR,2005,04,08
890,PAR,2005,04,09
891,PAR,2005,04,10
892,PAR,2005,04,11
893,PAR,2005,04,12
894,PAR,2005,04,15
895,PAR,2005,04,16
896,PAR,2005,04,17
897,PAR,2005,04,18
898,PAR,2005,04,19
899,PAR,2005,04,20
900,PAR,2005,04,22
901,PAR,2005,04,23
902,PAR,2005,04,24
903,PAR,2005,04,25
904,PAR,2005,04,26
905,PAR,2005,04,29
906,PAR,2005,04,30
907,PAR,2005,05,01
908,PAR,2005,05,02
909,PAR,2005,05,03
910,PAR,2005,05,06
911,PAR,2005,05,07
912,PAR,2005,05,08
913,PAR,2005,05,13
914,PAR,2005,05,14
915,PAR,2005,05,15
916,PAR,2005,05,20
917,PAR,2005,05,21
918,PAR,2005,05,22
919,PAR,2005,09,30
920,PAR,2005,10,01
921,PAR,2005,10,02
922,PAR,2005,10,03
923,PAR,2005,10,04
924,PAR,2005,10,07
925,PAR,2005,10,08
926,PAR,2005,10,09
927,PAR,2005,10,10
928,PAR,2005,10,11
929,PAR,2005,10,13
930,PAR,2005,10,14
931,PAR,2005,10,15
932,PAR,2005,10,16
933,PAR,2005,10,17
934,PAR,2005,10,18
935,PAR,2005,10,21
936,PAR,2005,10,22
937,PAR,2005,10,23
938,PAR,2005,10,24
939,PAR,2005,10,25
940,PAR,2005,10,28
941,PAR,2005,10,29
942,PAR,2005,10,30
943,PAR,2005,10,31
944,PAR,2005,11,01
945,PAR,2005,11,04
946,PAR,2005,11,05
947,PAR,2005,11,06
948,PAR,2005,11,07
949,PAR,2005,11,08
950,PAR,2005,11,09
951,PAR,2005,11,11
952,PAR,2005,11,12
953,PAR,2005,11,13
954,PAR,2005,11,14
955,PAR,2005,11,15
956,PAR,2005,11,18
957,PAR,2005,11,19
958,PAR,2005,11,20
959,PAR,2005,11,21
960,PAR,2005,11,22
961,PAR,2005,11,25
962,PAR,2005,11,26
963,PAR,2005,11,27
964,PAR,2005,11,28
965,PAR,2005,11,29
966,PAR,2005,11,30
967,PAR,2005,12,02
968,PAR,2005,12,03
969,PAR,2005,12,04
970,PAR,2005,12,05
971,PAR,2005,12,06
972,PAR,2005,12,07
973,PAR,2005,12,09
974,PAR,2005,12,10
975,PAR,2005,12,11
976,PAR,2005,12,12
977,PAR,2005,12,13
978,PAR,2005,12,14
979,PAR,2005,12,16
980,PAR,2005,12,17
981,PAR,2005,12,18
982,PAR,2005,12,19
983,PAR,2005,12,21
984,PAR,2005,12,22
985,PAR,2005,12,23
986,PAR,2005,12,26
987,PAR,2005,12,27
988,PAR,2005,12,30
989,PAR,2005,12,31
990,PAR,2006,01,01
991,PAR,2006,01,02
992,PAR,2006,01,03
993,PAR,2006,01,06
994,PAR,2006,01,07
995,PAR,2006,01,08
996,PAR,2006,01,09
997,PAR,2006,01,10
998,PAR,2006,01,13
999,PAR,2006,01,14
1000,PAR,2006,01,15
1001,PAR,2006,01,16
1002,PAR,2006,01,17
1003,PAR,2006,01,18
1004,PAR,2006,01,20
1005,PAR,2006,01,21
1006,PAR,2006,01,22
1007,PAR,2006,01,23
1008,PAR,2006,01,24
1009,PAR,2006,01,27
1010,PAR,2006,01,28
1011,PAR,2006,01,29
1012,PAR,2006,01,30
1013,PAR,2006,01,31
1014,PAR,2006,02,03
1015,PAR,2006,02,04
1016,PAR,2006,02,06
1017,PAR,2006,02,07
1018,PAR,2006,02,10
1019,PAR,2006,02,11
1020,PAR,2006,02,12
1021,PAR,2006,02,13
1022,PAR,2006,02,14
1023,PAR,2006,02,17
1024,PAR,2006,02,18
1025,PAR,2006,02,19
1026,PAR,2006,02,20
1027,PAR,2006,02,21
1028,PAR,2006,02,22
1029,PAR,2006,02,24
1030,PAR,2006,02,25
1031,PAR,2006,02,26
1032,PAR,2006,02,27
1033,PAR,2006,02,28
1034,PAR,2006,03,03
1035,PAR,2006,03,04
1036,PAR,2006,03,05
1037,PAR,2006,03,06
1038,PAR,2006,03,07
1039,PAR,2006,03,10
1040,PAR,2006,03,11
1041,PAR,2006,03,14
1042,PAR,2006,03,17
1043,PAR,2006,03,18
1044,PAR,2006,03,19
1045,PAR,2006,03,20
1046,PAR,2006,03,21
1047,PAR,2006,03,24
1048,PAR,2006,03,25
1049,PAR,2006,03,26
1050,PAR,2006,03,27
1051,PAR,2006,03,28
1052,PAR,2006,03,31
1053,PAR,2006,04,01
1054,PAR,2006,04,02
1055,PAR,2006,04,03
1056,PAR,2006,04,04
1057,PAR,2006,04,07
1058,PAR,2006,04,08
1059,PAR,2006,04,09
1060,PAR,2006,04,10
1061,PAR,2006,04,11
1062,PAR,2006,04,14
1063,PAR,2006,04,15
1064,PAR,2006,04,17
1065,PAR,2006,04,18
1066,PAR,2006,04,21
1067,PAR,2006,04,22
1068,PAR,2006,04,23
1069,PAR,2006,04,24
